"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-03-07",,,"60","71","55"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-03-09",,,"62","74","54"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-03-10",,,"56",,"54"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-03-11",,,"54","57",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-03-12",,,"58","70","51"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-03-16","0.00",,"61","71",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-03-17","0.00",,"64","73","50"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-03-18",,,"57","67","51"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-03-19",,,"59","75","45"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-03-20",,,"65","78","46"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-03-21","0.00",,"64","79",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-03-30",,,"62",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-02",,,"68",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-03","0.00",,"70",,"60"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-04",,,"71","81","60"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-05","0.00",,"69",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-06","0.00",,"76","88",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-07",,,"70",,"58"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-08","0.00",,"73","88","62"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-09","0.00",,"73","89","60"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-10","0.00",,"74",,"57"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-11","0.00",,"74","92","60"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-12",,,"72","94",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-13",,,"74",,"61"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-14","0.00",,"82","95","62"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-15",,,"80","99","63"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-16","0.00",,"81","99",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-17",,,"86",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-18",,,"72",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-19","0.00",,"73","88","62"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-20",,,"76","90","61"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-22","0.00",,"78",,"65"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-23",,,"76",,"65"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-24",,,"75",,"64"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-25",,,"77","94","64"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-26","0.00",,"84",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-27","0.00",,"83",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-04-30","0.00",,"89",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-01",,,"75","78","56"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-02","0.00",,"86","95",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-03","0.00",,"81","96",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-04","0.00",,"83","99","63"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-05","0.00",,"87",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-06",,,"88","96",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-07","0.00",,"87","100","65"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-08","0.00",,"89","96","74"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-09",,,"80","98",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-10",,,"87",,"64"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-11","0.00",,"83","103","64"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-12","0.00",,"89","105",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-13",,,"84","107","69"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-14","0.00",,"92","106","72"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-16",,,"94","105",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-17","0.00",,"85","95",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-18","0.00",,"85","98","68"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-20","0.00",,"86","102","69"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-21",,,"84",,"75"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-22","0.00",,"90","100",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-23","0.00",,"87","103","72"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-24",,,"88","103","70"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-25",,,"88","104",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-28",,,"90","111","73"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-29","0.00",,"97","110","74"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-05-30","0.00",,"91","114","73"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-06-02","0.00",,"90","103",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-06-03","0.00",,"91","104",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-06-05",,,"87","99",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-06-06",,,"83","98","69"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-06-07",,,"83","97","68"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-06-09","0.00",,"81","98","68"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-06-11","0.00",,"94","106",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-06-12","0.00",,"91","110","68"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-06-17",,,"85","105",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-06-18",,,"82","95","70"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-06-24","0.00",,"92","102",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-06-25",,,"96","108","84"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-06-26","0.00",,"102","108",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-06-27",,,"90","103",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-06-28",,,"90","105","77"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-06-29",,,"79",,"72"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-07-01","0.00",,"93","102",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-07-02",,,"94","101",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-07-04",,,"82",,"74"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-07-06","0.00",,"80","94",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-07-07","0.00",,"81","91",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-07-09","0.00",,"89","98","81"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-07-11",,,"82","90","71"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-07-13",,,"75","78",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-07-17","0.00",,"82","91","75"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-07-18","0.00",,"86","93",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-07-26","0.00",,"87",,"78"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-07-27",,,"87","92",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-07-28",,,"85","95","80"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-08-01",,,"78","84","73"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-08-02",,,"84","91","75"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-08-03","0.00",,"78","89",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-08-13",,,"85","96",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-08-17",,,"89","97",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-08-18",,,"85","96","71"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-08-19",,,"78","85",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-08-20","0.00",,"84","94","75"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-08-21","0.00",,"84","94",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-08-24","0.00",,"85","95",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-08-29",,,"86","97",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-08-30","0.00",,"82","95",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-08-31",,,"90",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-09-03","0.00",,"89",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-09-06","0.00",,"81","99","74"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-09-07",,,"85",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-09-09",,,"76","88",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-09-10","0.00",,"80","92",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-09-11","0.00",,"81",,"69"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-09-12","0.00",,"83","94","70"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-09-13","0.00",,"87","98","74"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-09-14","0.00",,"86",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-09-15",,,"81","97",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-09-18",,,"82","89",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-09-23","0.00",,"78","88","65"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-09-24",,,"74","88",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-09-25","0.00",,"74","85",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-09-27","0.00",,"80","93","68"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-10-09","0.00",,"67","78",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-10-10","0.00",,"68","83","55"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-10-12","0.00",,"73","89","55"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-10-13","0.00",,"69","89","58"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-10-14","0.00",,"74","94","58"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-10-15","0.00",,"71","88",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-10-16","0.00",,"80","90",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-10-19","0.00",,"73",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-10-20","0.00",,"73","90","58"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-10-22",,,"65",,"54"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-10-23","0.00",,"67",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-10-24","0.00",,"72","88",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-10-25","0.00",,"72",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-10-26",,,"67",,"56"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-10-27","0.00",,"71","88",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-10-28","0.00",,"70",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-10-29",,,"71","89",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-10-30","0.00",,"69","87",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-10-31","0.00",,"65","87",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-11-01",,,"67",,"52"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-11-02","0.00",,"63","87",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-11-03","0.00",,"67","86","53"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-11-04","0.00",,"65",,"52"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-11-07","0.00",,"66","84","53"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-11-09","0.00",,"65","84",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-11-11","0.00",,"67","84",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-11-12","0.00",,"61",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-11-13","0.00",,"62","84",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-11-14","0.00",,"61","81","48"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-11-15",,,"62",,"49"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-11-16","0.00",,"67",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-11-17","0.00",,"56",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-11-18","0.00",,"64","80",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-11-19","0.00",,"57","79","43"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-11-20",,,"57",,"43"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-11-21","0.00",,"55","77","44"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-11-23","0.00",,"60","78",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-11-24","0.00",,"56","74","45"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-11-27","0.00",,"56","74",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-11-28","0.00",,"52","75","41"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-11-30","0.00",,"46",,"36"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-01","0.00",,"55",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-02","0.00",,"52","75","42"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-03","0.00",,"54","76",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-05","0.00",,"55",,"38"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-06","0.00",,"49","76","36"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-07","0.00",,"46","74","36"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-08","0.00",,"54","75",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-09","0.00",,"58","73",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-10","0.00",,"56",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-11","0.00",,"50","74","37"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-12","0.00",,"51",,"35"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-15","0.00",,"54","75",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-17",,,"53","62",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-18",,,"53","59","47"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-19",,,"52","53",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-20",,,"54","63",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-21",,,"53",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-22",,,"48",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-23",,,"50","60",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-24","0.00",,"49","64",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-25","0.00",,"49","66","38"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-26","0.00",,"52","67",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-27","0.00",,"48","62",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-28","0.00",,"47","65","37"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-29","0.00",,"57","70",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-30","0.00",,"56","66",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1988-12-31","0.00",,"49","68","40"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-01","0.00",,"52","66",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-02",,,"49","52",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-03",,,"53",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-04",,,"50","53","46"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-05",,,"48",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-06",,,"49",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-08","0.00",,"49","60",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-09",,,"48","61","34"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-10","0.00",,"49",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-11",,,"46",,"31"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-12","0.55",,"46","63",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-13","0.00",,"48",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-14","1.06",,"45","61","35"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-15","0.00",,"45","63",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-16","0.00",,"46","63","34"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-17","0.00",,"45","62",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-18","0.00",,"47","63",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-19",,,"43","56","35"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-21","0.00",,"47","65",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-22","0.00",,"51","67",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-23","0.00",,"47","67",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-24","0.00",,"48","71","33"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-25","0.00",,"52","69","34"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-26","0.00",,"50","70","38"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-27","0.00",,"50","67",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-28","0.00",,"49","65",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-29","0.00",,"51","65","37"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-01-30","0.00",,"49",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-01","0.00",,"53","67",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-02","0.00",,"54","64","46"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-03","0.00",,"56","65",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-04",,,"58","67",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-05","0.00",,"52","62",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-07","0.00",,"52","63","36"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-08","0.00",,"49",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-09","0.00",,"48","67",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-10","0.00",,"52","69","34"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-11",,,"49",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-12",,,"55","63",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-13",,,"51","62",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-15","0.00",,"52","64",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-16",,,"44","49","41"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-17",,,"48","57",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-19","0.00",,"49","64","33"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-20","0.00",,"54","69",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-21","0.00",,"50","66",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-22","0.00",,"49","69",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-23","0.00",,"57",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-24","0.00",,"60","69","45"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-25","0.00",,"57",,"47"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-26",,,"58","79","44"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-27","0.00",,"59","70",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-02-28","0.00",,"58","75","46"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-01","0.00",,"60","75","45"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-02","0.00",,"58","72",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-03","0.00",,"57","72","41"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-04",,,"61","77",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-05",,,"62","78","44"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-06",,,"63",,"49"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-07","0.00",,"67","82",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-08",,,"58","75",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-09",,,"57",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-10","0.00",,"63",,"45"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-11",,,"61","82","44"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-12","0.00",,"68","74",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-13",,,"60","71","53"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-14",,,"59","73",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-15",,,"67","76",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-16","0.00",,"65","80","48"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-17",,,"61","73","54"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-18","0.00",,"63","71",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-19",,,"57","58",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-20","0.00",,"64","72",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-21",,,"62","69",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-22",,,"62","73",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-26",,,"65",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-27",,,"61","70",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-28",,,"63","73",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-29","0.00",,"65","76",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-30",,,"62","66",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-03-31",,,"60","62",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-04-01","0.00",,"63","73",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-04-02","0.00",,"67",,"48"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-04-03",,,"66","79","48"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-04-04","0.00",,"63","72","55"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-04-05","0.00",,"66","78",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-04-06","0.00",,"68","82","48"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-04-07","0.00",,"69","86",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-04-08",,,"68",,
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-04-09","0.00",,"67","81",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-04-10","0.00",,"68",,"53"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-04-11","0.00",,"65",,"51"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-04-12","0.00",,"68","83",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-04-13","0.00",,"71","86",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-04-14","0.00",,"74","89","52"
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-04-16",,,"75","90",
"PKM00041571","CHAKLALA, PK","33.617","73.099","508.4","1989-04-17",,,"72",,
